MAX MIN 1 GE Simp 4,MIN MAX 1 GE Simp 4,Month of Data Escala de Tempo 1 GE Simp 4,Data Escala de Tempo 1 GE Simp 4,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
12/6/2010 12:00:00 AM,11/26/2010 12:00:00 AM,December 2010,12/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1734.4026344
11/6/2010 12:00:00 AM,10/27/2010 12:00:00 AM,November 2010,11/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,602.58761111
10/6/2010 12:00:00 AM,9/26/2010 12:00:00 AM,October 2010,10/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1509.6848089
9/6/2010 12:00:00 AM,8/27/2010 12:00:00 AM,September 2010,9/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1852.3108611
8/6/2010 12:00:00 AM,7/27/2010 12:00:00 AM,August 2010,8/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1443.39110214
7/6/2010 12:00:00 AM,6/26/2010 12:00:00 AM,July 2010,7/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1647.93540321
6/6/2010 12:00:00 AM,5/27/2010 12:00:00 AM,June 2010,6/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1979.77574999
5/6/2010 12:00:00 AM,4/26/2010 12:00:00 AM,May 2010,5/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1718.09900537
4/6/2010 12:00:00 AM,3/27/2010 12:00:00 AM,April 2010,4/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1569.84890277
3/6/2010 12:00:00 AM,2/24/2010 12:00:00 AM,March 2010,3/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1969.79580644
2/6/2010 12:00:00 AM,1/27/2010 12:00:00 AM,February 2010,2/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1904.97002975
1/6/2010 12:00:00 AM,12/27/2009 12:00:00 AM,January 2010,1/1/2010 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1967.26619622
12/6/2009 12:00:00 AM,11/26/2009 12:00:00 AM,December 2009,12/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1791.32678762
11/6/2009 12:00:00 AM,10/27/2009 12:00:00 AM,November 2009,11/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1634.74180555
10/6/2009 12:00:00 AM,9/26/2009 12:00:00 AM,October 2009,10/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1439.94383823
9/6/2009 12:00:00 AM,8/27/2009 12:00:00 AM,September 2009,9/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1613.87065277
8/6/2009 12:00:00 AM,7/27/2009 12:00:00 AM,August 2009,8/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,651.51650537
7/6/2009 12:00:00 AM,6/26/2009 12:00:00 AM,July 2009,7/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1807.42330645
6/6/2009 12:00:00 AM,5/27/2009 12:00:00 AM,June 2009,6/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1750.9691111
5/6/2009 12:00:00 AM,4/26/2009 12:00:00 AM,May 2009,5/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1350.4100672
4/6/2009 12:00:00 AM,3/27/2009 12:00:00 AM,April 2009,4/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1320.91863888
3/6/2009 12:00:00 AM,2/24/2009 12:00:00 AM,March 2009,3/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1341.41693548
2/6/2009 12:00:00 AM,1/27/2009 12:00:00 AM,February 2009,2/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1346.18863095
1/6/2009 12:00:00 AM,12/27/2008 12:00:00 AM,January 2009,1/1/2009 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1703.57342741
12/6/2008 12:00:00 AM,11/26/2008 12:00:00 AM,December 2008,12/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1864.24564515
11/6/2008 12:00:00 AM,10/27/2008 12:00:00 AM,November 2008,11/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1827.25866666
